index,annotation,tag,source,text,uri,label,date,checken
567,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/476f80d4-a612-412f-9781-3fa6935bbf9c,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_1,Greet,http://www.wikidata.org/entity/Q124972258,,,
1910,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e9956103-7b56-440e-ac1d-8eeb494bba34,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_12,Oom Antoon,,,,Echtgenoot tante Annie
417,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/31dee464-657d-41c9-a507-719f3d28dc88,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_18,Greet,http://www.wikidata.org/entity/Q124972258,,,
307,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/2446f8fc-0f46-4e86-9528-8c7aec3a5716,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_20,15 juni 1943,,,1943-06-15,
133,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/107cb685-80a3-493f-99d6-ff996fcdec12,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_22,Cor,http://www.wikidata.org/entity/Q124991822,,,
1786,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d92d44a2-b291-4205-9432-0aa5da86e229,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_25,16 juni 1943,,,1943-06-16,
1597,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c05f34d6-ecf6-4ac2-bcc8-afd1eddde6c9,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_29,Cor,http://www.wikidata.org/entity/Q124991822,,,
89,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0b4cab08-a908-417c-9bf9-d6543d75863e,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_29,Greet,http://www.wikidata.org/entity/Q124972258,,,
181,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/159473a3-2e89-4d8c-9d94-29b360d925d0,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_3,14 juni 1943,,,1943-06-14,
1848,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e11841be-0ae1-4a29-b334-4032943fbe54,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_32,17 juni 1943,,,1943-06-17,
197,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/1771ca65-3164-4164-bf6e-dc8f4be2ee96,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_35,Deurlostraat,https://adamlink.nl/geo/street/deurloostraat/981,,,Check transcriptie: Deurloos?
1933,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ec666b7e-b19f-4654-a15e-b9fdb4883be1,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_8,Meneer van Deventer,,,,Vader van Fransje van Deventer
990,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/7a34c0ad-38bc-432f-af0a-4f83423eb14f,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0071_p071/tr_1_tl_10,18 juni 1943 ,,,1943-06-18,
1280,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/9c954d1a-dea8-4334-9412-19278053c214,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0071_p071/tr_1_tl_13,Ceintuurbaan,https://adamlink.nl/geo/street/ceintuurbaan/723,,,
685,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/56816eed-e4ca-4db9-bf37-adf22a9eba32,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0071_p071/tr_1_tl_14,Greet,http://www.wikidata.org/entity/Q124972258,,,
329,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/26abb921-9009-4e25-a9c1-44c2ae988875,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0071_p071/tr_1_tl_16,Cor,http://www.wikidata.org/entity/Q124991822,,,
295,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/22727e99-f9e1-479d-a644-0036798647a0,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0071_p071/tr_1_tl_21,Velserpont,http://www.wikidata.org/entity/Q116879496,,,
98,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0ccbd0ce-9d73-4e82-8376-5476f903721c,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0071_p071/tr_1_tl_24,19 juni 1943,,,1943-06-19,
2037,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/fa479267-3b49-4c4b-953d-837dfa26da59,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0071_p071/tr_1_tl_34,20 juni 1943,,,1943-06-20,
1582,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/bf0307a3-a65c-4be4-8d7f-61c3f3c526ef,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0071_p071/tr_1_tl_4,Greet,http://www.wikidata.org/entity/Q124972258,,,
1343,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a3421899-abbe-49c2-b631-a0c14d184d7d,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_1, tante Hennie,https://archief.amsterdam/indexen/deeds/98533411-46bb-56a3-e053-b784100ade19?person=98533411-46bc-56a3-e053-b784100ade19,,,
1578,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/be6f66dc-e93b-4f1a-9f6f-726a40ab7e01,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_2,Oost,http://www.wikidata.org/entity/Q478608,,,
84,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0b003b79-cfdd-40a7-850d-b55989b35ef0,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_22,Greet,http://www.wikidata.org/entity/Q124972258,,,
1464,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b22b7494-db71-46d9-831e-36d813ee1c48,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_27,Cor,http://www.wikidata.org/entity/Q124991822,,,
1870,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e3fabf52-076f-4cf4-a281-0e4cbdb7fbe3,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_27,Greet,http://www.wikidata.org/entity/Q124972258,,,
1736,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d228babb-f692-4d0f-b401-d649fb82c399,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_28,Greet,http://www.wikidata.org/entity/Q124972258,,,
581,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/48ef8e2c-574b-45bd-b834-774c5b54f65e,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_34,21 juni 1943 ,,,1943-06-21,
1572,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/bde483a1-bd1c-4ed3-91dc-41fee63801ef,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_35, tante Hennie,https://archief.amsterdam/indexen/deeds/98533411-46bb-56a3-e053-b784100ade19?person=98533411-46bc-56a3-e053-b784100ade19,,,
2066,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/fea57328-ddc5-45cc-81b3-4982f0ebe782,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_35,Oma,,,,"Moeder Greet, Antonia  Petronella Elisabeth Smit?"
1475,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b32f4c8f-be77-4e1b-a25a-2c1165614f01,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_35,oom Sep,https://archief.amsterdam/indexen/deeds/985333e1-d0b0-56a3-e053-b784100ade19?person=985333e1-d0b1-56a3-e053-b784100ade19,,,
558,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/45250cd5-066e-449f-b62f-387d53d64436,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_36,Indische buurt ,http://www.wikidata.org/entity/Q1661514,,,
1204,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/93598d21-114f-4bd3-bd89-5f79a9cd031b,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0072_p072/tr_1_tl_5,Zuid,http://www.wikidata.org/entity/Q478636,,,
1539,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b9ecee41-a58b-4415-b68b-6db1ff8d3eef,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0074_p074/tr_1_tl_11,Ommen,http://www.wikidata.org/entity/Q10018,,,
473,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/394b4c9b-a564-430a-9a5d-7a0f7ad74e55,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0074_p074/tr_1_tl_19,Tante Annie,,,,"jarig 16 febr., zoon Freddie. Echtgenote oon Antoon?"
288,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/21397347-c6fe-43ff-971f-782a88066608,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0074_p074/tr_1_tl_2,Noorder Amstellaan,https://adamlink.nl/geo/street/churchilllaan/756,,,
293,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/224f060c-dd3d-4310-adef-1d5dddaaf53f,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0074_p074/tr_1_tl_23,Cor,http://www.wikidata.org/entity/Q124991822,,,
61,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/073e7130-706b-424d-a50c-bdd1f5129dec,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0074_p074/tr_1_tl_23,Greet,http://www.wikidata.org/entity/Q124972258,,,
1351,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a4360518-e423-4a92-870a-dd65e6e6218a,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0074_p074/tr_1_tl_23,Tante Maartje,https://archief.amsterdam/indexen/deeds/5dbfb6b0-b4dd-4109-b8d5-48e16433c36b?person=98533435-8fa7-56a3-e053-b784100ade19,,,
414,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/31a610e5-708e-4363-aea6-8e80aab7fd0d,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0074_p074/tr_1_tl_26,Greet,http://www.wikidata.org/entity/Q124972258,,,
2019,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f6d3b6ea-16b9-4eae-a871-a1412a3d5390,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0074_p074/tr_1_tl_30,26 juni 1943,,,1943-06-26,
1317,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a0ace471-5713-48f2-9831-844166be139c,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0074_p074/tr_1_tl_38,Oom Antoon,,,,Echtgenoot tante Annie
2034,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f98b49de-1b10-494f-8029-9b30b873cbef,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0077_p077/tr_1_tl_1,3 juli 1943,,,1943-07-03,
1731,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d0ea3805-3b53-4726-9267-26a101cc4f55,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0077_p077/tr_1_tl_20,4 juli 1943,,,1943-07-04,
1315,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a05c603d-2ddd-49a9-b3df-02e03c456549,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0077_p077/tr_1_tl_28,Greet,http://www.wikidata.org/entity/Q124972258,,,
323,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/262c7161-b055-4a80-9c7b-0e8ed3f1d520,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0077_p077/tr_1_tl_29,Cor,http://www.wikidata.org/entity/Q124991822,,,
1682,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/cac24657-3592-4475-a875-42af8e5881b9,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0077_p077/tr_1_tl_3,de gashouder in Oost,https://adamlink.nl/geo/building/oostergasfabriek/242,,,
1439,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/adf06941-173d-4a7f-8de5-1d70aac74f23,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0077_p077/tr_1_tl_30,5 juli 1943,,,1943-07-05,
989,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/7a301052-345e-44e3-972f-d2d58aafdd9c,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0077_p077/tr_1_tl_34,Greet,http://www.wikidata.org/entity/Q124972258,,,
1100,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/87d24499-1206-4c2c-b9c2-149bd38f6c35,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_1,12 juli 1943,,,1943-07-12,
544,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/42731b4a-bdcd-41c3-9468-b38ca193824b,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_10,Cor,http://www.wikidata.org/entity/Q124991822,,,
893,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6e9665a8-fc82-41bd-b692-a3ee58e76630,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_10,Greet,http://www.wikidata.org/entity/Q124972258,,,
1646,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c628adf9-8d78-40dc-b8d8-c4079785a386,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_16,13 juli 1943,,,1943-07-13,
177,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/154fde89-206b-4177-af8a-ad26779de0e7,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_19,Albert Cuypstraat,https://adamlink.nl/geo/street/albert-cuypstraat/93,,,
1166,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8eb63a85-f5e5-4cca-8033-296f0bda8ad8,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_26,14 juli 1943,,,1943-07-14,
195,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/170e5468-b3da-46f5-b751-399d0c2db720,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_31,Greet,http://www.wikidata.org/entity/Q124972258,,,
1667,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c8e7a1bd-ee64-4907-af2f-431890ac2bb5,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_34,15 juli 1943,,,1943-07-15,
1124,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8a5446ff-3a2c-44bf-a6af-3b2bde6f1894,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_4,Beatrixpark,https://adamlink.nl/geo/street/beatrixpark/337,,,
1162,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8deddf38-b1a8-4731-a494-5c68fb7122ee,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_4,Diepenbrockpark,https://adamlink.nl/geo/street/beatrixpark/337,,,
1311,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/9ff1e1b7-e77a-4160-91b4-e093a27ba5d7,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_5,Westergasthuis,https://adamlink.nl/geo/building/wilhelminagasthuis/525,,,Naamsvariant opnemen in Adamlink?
993,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/7af3de1e-ecb0-42ec-b491-a6b2ba5a8cb7,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_5,Wilhelmina Gasthuis,https://adamlink.nl/geo/building/wilhelminagasthuis/525,,,
1612,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c15fa60e-b5db-4cf9-9093-72e32e806d87,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_6, Juliana ziekenhuis,http://www.wikidata.org/entity/Q28548554,,,
142,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/11521bde-150e-400e-9c6b-78216d950ab1,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_6,Juliana van Stolberg ziekenhuis,http://www.wikidata.org/entity/Q28548554,,,
1690,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/cb5bf2bc-49b3-4a19-95c0-2e67946d1cd2,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_7,Jozef Israëlkade,https://adamlink.nl/geo/street/jozef-israelskade/2240,,,
216,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/198469ae-8800-42ef-aa0a-b25917225dfb,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_7,Tooropkade,https://adamlink.nl/geo/street/jozef-israelskade/2240,,,
2017,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f687d543-58a5-4168-9bff-1f0f1a700ccc,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_8,Muiderschans,http://www.wikidata.org/entity/Q19351479,,,
13,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/01c04513-ff34-4579-8fa6-3d3f81fc9945,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_8,Sarphatistraat,https://adamlink.nl/geo/street/sarphatistraat/3956,,,
1914,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ea2ebda9-bb9b-4f84-b7b9-5d358909fe4d,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_9,Herman Heijermansweg ,https://adamlink.nl/geo/street/herman-heijermansweg/1780,,,
1065,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/82e859c3-01b8-480d-aa1c-4fb626ac8f00,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0081_p081/tr_1_tl_9,Jack Perkweg,https://adamlink.nl/geo/street/jacques-perkstraat/2033,,,
1008,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/7c988ee4-9f7f-45a4-a1ee-c792cbc5ac05,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0082_p082/tr_1_tl_11,Cor,http://www.wikidata.org/entity/Q124991822,,,
625,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/4e22cc2b-84a5-4b79-b8e2-a7826d2ac2be,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0082_p082/tr_1_tl_11,Greet,http://www.wikidata.org/entity/Q124972258,,,
1216,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/9447319f-c9f8-4937-8d67-3e55fa98f2b1,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0082_p082/tr_1_tl_14,Rusland,http://www.wikidata.org/entity/Q159,,,het land
1923,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/eb44de57-91a1-468b-95de-ee5ebf0aa1f1,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0082_p082/tr_1_tl_14,Sicilie,http://www.wikidata.org/entity/Q1460,,,
